Marco_Margarita_Right_3.c3d  



Time(s):	C_L_bicipite(μV):
0.0575	-0.90637
0.058	22.55859
0.0585	26.98975
0.059	21.45081
0.0595	15.71045
0.06	9.66797
0.0605	10.97717
0.061	19.23523
0.0615	39.17542
0.062	40.08179
0.0625	34.84497
0.063	45.82214
0.0635	46.72852
0.064	31.82373
0.0645	14.50195
0.065	-5.74036
0.0655	-12.89062
0.066	-17.92603
0.0665	-40.1825
0.067	-73.71826
0.0675	-79.86145
0.068	-80.36499
0.0685	-76.63879
0.069	-74.52393
0.0695	-87.61597
0.07	-94.16199
0.0705	-108.1604
0.071	-131.02112
0.0715	-124.27368
0.072	-106.54907
0.0725	-85.09827
0.073	-57.10144
0.0735	2.5177
0.074	49.54834
0.0745	73.31543
0.075	93.65845
0.0755	102.72217
0.076	97.28394
0.0765	101.21155
0.077	116.41846
0.0775	133.13599
0.078	131.82678
0.0785	149.55139
0.079	182.48291
0.0795	172.51282
0.08	107.85828
0.0805	64.95667
0.081	41.39099
0.0815	26.78833
0.082	16.01257
0.0825	14.50195
0.083	25.177
0.0835	20.64514
0.084	-0.80566
0.0845	-32.7301
0.085	-45.41931
0.0855	-54.18091
0.086	-55.08728
0.0865	-55.89294
0.087	-67.47437
0.0875	-87.21313
0.088	-87.51526
0.0885	-80.06287
0.089	-72.10693
0.0895	-57.50427
0.09	-31.72302
0.0905	10.17151
0.091	53.47595
0.0915	75.83313
0.092	70.3949
0.0925	73.91968
0.093	85.90393
0.0935	76.94092
0.094	39.17542
0.0945	18.93311
0.095	15.1062
0.0955	9.16443
0.096	6.2439
0.0965	-8.56018
0.097	-19.73877
0.0975	-42.90161
0.098	-46.82922
0.0985	-37.66479
0.099	-22.6593
0.0995	-5.84106
0.1	23.66638
0.1005	38.26904
0.101	36.65771
0.1015	16.01257
0.102	-5.94177
0.1025	-19.53735
0.103	-18.42957
0.1035	4.93469
0.104	22.35718
0.1045	-14.70337
0.105	-54.28162
0.1055	-62.13684
0.106	-61.23047
0.1065	-62.43896
0.107	-59.31702
0.1075	-58.30994
0.108	-38.26904
0.1085	-17.6239
0.109	-12.18567
0.1095	-2.41699
0.11	9.86938
0.1105	13.69629
0.111	8.56018
0.1115	41.99524
0.112	56.5979
0.1125	52.67029
0.113	19.83948
0.1135	-20.64514
0.114	-51.66321
0.1145	-48.64197
0.115	-14.70337
0.1155	15.71045
0.116	23.16284
0.1165	25.07629
0.117	21.04797
0.1175	14.60266
0.118	6.94885
0.1185	7.04956
0.119	24.97559
0.1195	52.26746
0.12	101.01013
0.1205	137.96997
0.121	136.76147
0.1215	128.80554
0.122	115.61279
0.1225	89.52942
0.123	74.2218
0.1235	36.15417
0.124	14.50195
0.1245	-6.54602
0.125	-42.09595
0.1255	-79.2572
0.126	-97.28394
0.1265	-107.15332
0.127	-125.88501
0.1275	-140.38696
0.128	-149.55139
0.1285	-163.95264
0.129	-145.72449
0.1295	-105.44128
0.13	-65.25879
0.1305	-16.91895
0.131	25.88196
0.1315	62.64038
0.132	89.12659
0.1325	106.14624
0.133	124.77722
0.1335	136.56006
0.134	140.38696
0.1345	118.13049
0.135	78.65295
0.1355	35.2478
0.136	3.42407
0.1365	-13.797
0.137	-14.40125
0.1375	8.96301
0.138	32.22656
0.1385	47.7356
0.139	38.47046
0.1395	13.797
0.14	-2.61841
0.1405	-20.84656
0.141	-22.55859
0.1415	-22.35718
0.142	-25.88196
0.1425	-8.66089
0.143	2.5177
0.1435	8.8623
0.144	14.09912
0.1445	19.23523
0.145	35.54993
0.1455	56.29578
0.146	64.95667
0.1465	41.99524
0.147	25.37842
0.1475	26.08337
0.148	8.96301
0.1485	-9.66797
0.149	-18.63098
0.1495	-29.20532
0.15	-41.08887
0.1505	-61.93542
0.151	-75.63171
0.1515	-78.14941
0.152	-71.7041
0.1525	-60.3241
0.153	-44.81506
0.1535	-30.41382
0.154	-9.97009
0.1545	6.2439
0.155	26.68762
0.1555	53.37524
0.156	67.8772
0.1565	68.98499
0.157	57.60498
0.1575	51.15967
0.158	55.49011
0.1585	58.41064
0.159	49.14551
0.1595	50.95825
0.16	45.3186
0.1605	28.39966
0.161	-1.40991
0.1615	-39.57825
0.162	-68.88428
0.1625	-57.70569
0.163	-32.93152
0.1635	-19.94019
0.164	-17.72461
0.1645	-6.3446
0.165	1.10779
0.1655	-3.62549
0.166	-26.3855
0.1665	-39.17542
0.167	-45.92285
0.1675	-36.55701
0.168	-18.12744
0.1685	12.48779
0.169	47.33276
0.1695	49.44763
0.17	57.10144
0.1705	52.771
0.171	35.95276
0.1715	13.29346
0.172	17.12036
0.1725	26.68762
0.173	28.80249
0.1735	9.36584
0.174	-0.40283
0.1745	3.42407
0.175	-5.43823
0.1755	-7.95593
0.176	-24.47205
0.1765	-44.51294
0.177	-56.49719
0.1775	-79.15649
0.178	-72.71118
0.1785	-69.28711
0.179	-35.2478
0.1795	3.92761
0.18	50.354
0.1805	80.56641
0.181	74.02039
0.1815	75.73242
0.182	118.2312
0.1825	153.68042
0.183	136.66077
0.1835	70.69702
0.184	9.06372
0.1845	-12.68921
0.185	-15.00549
0.1855	-18.93311
0.186	-33.33435
0.1865	-45.92285
0.187	-52.97241
0.1875	-43.50586
0.188	-24.87488
0.1885	-15.40833
0.189	-5.33752
0.1895	12.89062
0.19	30.2124
0.1905	52.97241
0.191	54.68445
0.1915	43.40515
0.192	38.47046
0.1925	53.57666
0.193	48.84338
0.1935	29.80957
0.194	-14.19983
0.1945	-42.29736
0.195	-84.59473
0.1955	-136.86218
0.196	-159.7229
0.1965	-164.55688
0.197	-162.64343
0.1975	-144.31458
0.198	-131.42395
0.1985	-124.37439
0.199	-118.43262
0.1995	-86.60889
0.2	-18.63098
0.2005	56.90002
0.201	104.73633
0.2015	119.94324
0.202	112.69226
0.2025	127.79846
0.203	161.73706
0.2035	203.53088
0.204	199.50256
0.2045	163.34839
0.205	128.40271
0.2055	96.27686
0.206	79.2572
0.2065	86.70959
0.207	85.60181
0.2075	80.06287
0.208	73.81897
0.2085	63.34534
0.209	54.78516
0.2095	34.84497
0.21	7.45239
0.2105	-10.37292
0.211	-18.32886
0.2115	-20.04089
0.212	-36.35559
0.2125	-35.2478
0.213	-47.8363
0.2135	-50.85754
0.214	-48.03772
0.2145	-51.05896
0.215	-47.7356
0.2155	-40.68604
0.216	-19.33594
0.2165	-1.91345
0.217	15.00549
0.2175	15.91187
0.218	21.55151
0.2185	22.45789
0.219	21.95435
0.2195	7.65381
0.22	-8.66089
0.2205	-14.09912
0.221	-21.85364
0.2215	-23.06213
0.222	-32.32727
0.2225	-35.04639
0.223	-6.74744
0.2235	20.54443
0.224	27.59399
0.2245	8.8623
0.225	-16.01257
0.2255	-38.06763
0.226	-60.12268
0.2265	-87.11243
0.227	-105.44128
0.2275	-96.47827
0.228	-66.06445
0.2285	-34.24072
0.229	-3.7262
0.2295	12.18567
0.23	18.02673
0.2305	8.15735
0.231	15.40833
0.2315	3.32336
0.232	-14.90479
0.2325	-11.07788
0.233	3.92761
0.2335	25.88196
0.234	19.23523
0.2345	19.63806
0.235	30.61523
0.2355	22.6593
0.236	-11.38
0.2365	-46.42639
0.237	-56.90002
0.2375	-64.45312
0.238	-58.41064
0.2385	-34.34143
0.239	-13.797
0.2395	-2.81982
0.24	13.89771
0.2405	24.77417
0.241	51.86462
0.2415	78.95508
0.242	97.58606
0.2425	116.01562
0.243	164.05334
0.2435	184.69849
0.244	171.90857
0.2445	126.69067
0.245	76.53809
0.2455	52.97241
0.246	34.44214
0.2465	9.66797
0.247	-9.76868
0.2475	-6.3446
0.248	-14.30054
0.2485	-21.3501
0.249	-25.88196
0.2495	-26.48621
0.25	-35.85205
0.2505	-41.29028
0.251	-40.58533
0.2515	-32.83081
0.252	-21.75293
0.2525	-6.2439
0.253	3.42407
0.2535	9.76868
0.254	8.15735
0.2545	-3.52478
0.255	4.83398
0.2555	15.60974
0.256	18.63098
0.2565	11.2793
0.257	9.06372
0.2575	-6.14319
0.258	-35.34851
0.2585	-58.71277
0.259	-54.18091
0.2595	-9.97009
0.26	37.86621
0.2605	25.88196
0.261	-18.73169
0.2615	-58.41064
0.262	-54.38232
0.2625	-43.10303
0.263	-40.08179
0.2635	-43.40515
0.264	-32.22656
0.2645	-26.78833
0.265	-24.67346
0.2655	-27.29187
0.266	-25.98267
0.2665	-25.98267
0.267	-8.7616
0.2675	19.43665
0.268	40.1825
0.2685	79.66003
0.269	73.61755
0.2695	46.22498
0.27	40.2832
0.2705	43.30444
0.271	54.28162
0.2715	46.92993
0.272	39.27612
0.2725	16.21399
0.273	-26.68762
0.2735	-60.3241
0.274	-68.48145
0.2745	-78.95508
0.275	-101.71509
0.2755	-122.86377
0.276	-118.83545
0.2765	-78.55225
0.277	-36.55701
0.2775	6.64673
0.278	45.2179
0.2785	81.7749
0.279	112.28943
0.2795	110.6781
0.28	89.22729
0.2805	78.25012
0.281	78.75366
0.2815	82.78198
0.282	70.79773
0.2825	72.61047
0.283	94.2627
0.2835	94.46411
0.284	65.3595
0.2845	58.61206
0.285	53.87878
0.2855	33.83789
0.286	3.12195
0.2865	-49.64905
0.287	-93.35632
0.2875	-115.10925
0.288	-117.42554
0.2885	-103.125
0.289	-69.48853
0.2895	-45.01648
0.29	-12.18567
0.2905	17.01965
0.291	45.2179
0.2915	54.88586
0.292	53.07312
0.2925	57.60498
0.293	36.95984
0.2935	24.16992
0.294	26.3855
0.2945	29.50745
0.295	17.01965
0.2955	9.46655
0.296	-4.73328
0.2965	-11.17859
0.297	-18.63098
0.2975	-25.27771
0.298	-14.70337
0.2985	-5.74036
0.299	2.21558
0.2995	21.14868
0.3	39.07471
0.3005	61.6333
0.301	58.30994
0.3015	50.95825
0.302	28.39966
0.3025	-0.30212
0.303	-27.79541
0.3035	-31.11877
0.304	-25.57983
0.3045	-10.87646
0.305	9.36584
0.3055	30.01099
0.306	42.19666
0.3065	35.95276
0.307	15.00549
0.3075	-9.97009
0.308	-23.16284
0.3085	-23.76709
0.309	-12.48779
0.3095	-18.32886
0.31	-30.71594
0.3105	-37.26196
0.311	-31.11877
0.3115	-25.68054
0.312	-34.03931
0.3125	-8.05664
0.313	19.53735
0.3135	26.58691
0.314	16.51611
0.3145	9.86938
0.315	4.12903
0.3155	-1.91345
0.316	-5.43823
0.3165	-9.16443
0.317	-8.35876
0.3175	-0.70496
0.318	30.81665
0.3185	41.99524
0.319	29.20532
0.3195	34.74426
0.32	41.89453
0.3205	17.22107
0.321	-20.74585
0.3215	-23.66638
0.322	5.23682
0.3225	43.60657
0.323	67.37366
0.3235	57.40356
0.324	52.56958
0.3245	52.97241
0.325	46.12427
0.3255	26.88904
0.326	-3.8269
0.3265	-16.21399
0.327	-19.33594
0.3275	-18.73169
0.328	-2.41699
0.3285	13.19275
0.329	21.14868
0.3295	47.33276
0.33	76.03455
0.3305	74.62463
0.331	39.88037
0.3315	17.92603
0.332	3.22266
0.3325	-6.14319
0.333	-13.29346
0.3335	-11.98425
0.334	-10.0708
0.3345	-1.51062
0.335	8.7616
0.3355	-11.98425
0.336	-65.15808
0.3365	-103.42712
0.337	-119.84253
0.3375	-124.97864
0.338	-115.00854
0.3385	-85.5011
0.339	-72.00623
0.3395	-86.10535
0.34	-84.09119
0.3405	-95.47119
0.341	-101.41296
0.3415	-104.53491
0.342	-106.54907
0.3425	-82.37915
0.343	-64.151
0.3435	-25.88196
0.344	-6.04248
0.3445	4.12903
0.345	31.01807
0.3455	100.30518
0.346	147.43652
0.3465	155.69458
0.347	166.36963
0.3475	206.65283
0.348	272.51587
0.3485	300.91553
0.349	257.00684
0.3495	161.83777
0.35	99.19739
0.3505	76.53809
0.351	63.94958
0.3515	34.64355
0.352	17.92603
0.3525	-2.31628
0.353	-17.92603
0.3535	-34.24072
0.354	-38.06763
0.3545	-42.8009
0.355	-54.0802
0.3555	-55.49011
0.356	-62.53967
0.3565	-68.38074
0.357	-66.97083
0.3575	-54.28162
0.358	-50.05188
0.3585	-46.42639
0.359	-38.67188
0.3595	10.47363
0.36	31.01807
0.3605	27.6947
0.361	15.40833
0.3615	1.3092
0.362	-15.81116
0.3625	-31.01807
0.363	-24.47205
0.3635	-22.6593
0.364	-28.29895
0.3645	-41.79382
0.365	-30.41382
0.3655	9.97009
0.366	56.39648
0.3665	65.86304
0.367	49.85046
0.3675	32.83081
0.368	-5.53894
0.3685	-25.57983
0.369	-32.93152
0.3695	-1.91345
0.37	38.57117
0.3705	40.98816
0.371	20.34302
0.3715	9.97009
0.372	0.90637
0.3725	-2.41699
0.373	-10.87646
0.3735	-16.61682
0.374	-29.60815
0.3745	-27.49329
0.375	-16.11328
0.3755	-3.52478
0.376	-1.10779
0.3765	-5.63965
0.377	-7.35168
0.3775	5.0354
0.378	18.63098
0.3785	19.33594
0.379	27.49329
0.3795	37.06055
0.38	41.59241
0.3805	53.47595
0.381	59.51843
0.3815	76.7395
0.382	74.72534
0.3825	58.81348
0.383	41.69312
0.3835	-0.90637
0.384	-30.11169
0.3845	-47.33276
0.385	-48.54126
0.3855	-53.17383
0.386	-67.57507
0.3865	-85.19897
0.387	-105.23987
0.3875	-128.50342
0.388	-131.12183
0.3885	-110.37598
0.389	-77.44446
0.3895	-45.52002
0.39	-15.20691
0.3905	26.48621
0.391	71.80481
0.3915	99.80164
0.392	117.32483
0.3925	105.74341
0.393	89.83154
0.3935	78.04871
0.394	77.948
0.3945	100.30518
0.395	126.38855
0.3955	134.64661
0.396	136.86218
0.3965	116.31775
0.397	64.05029
0.3975	18.63098
0.398	-8.25806
0.3985	-15.60974
0.399	-19.43665
0.3995	-25.177
0.4	-20.04089
0.4005	-4.63257
0.401	-0.50354
0.4015	-6.14319
0.402	-6.64673
0.4025	-13.49487
0.403	-15.50903
0.4035	-26.88904
0.404	-50.55542
0.4045	-60.3241
0.405	-67.67578
0.4055	-46.62781
0.406	21.65222
0.4065	66.6687
0.407	63.44604
0.4075	37.06055
0.408	13.49487
0.4085	-20.24231
0.409	-45.41931
0.4095	-47.13135
0.41	-58.91418
0.4105	-86.30676
0.411	-99.2981
0.4115	-77.14233
0.412	-45.52002
0.4125	-25.98267
0.413	-15.81116
0.4135	-11.48071
0.414	-21.14868
0.4145	-19.73877
0.415	-17.42249
0.4155	-7.25098
0.416	15.50903
0.4165	34.03931
0.417	35.14709
0.4175	23.76709
0.418	15.50903
0.4185	15.60974
0.419	14.70337
0.4195	14.50195
0.42	9.06372
0.4205	30.2124
0.421	67.27295
0.4215	93.85986
0.422	83.08411
0.4225	75.93384
0.423	58.81348
0.4235	42.29736
0.424	16.01257
0.4245	-22.76001
0.425	-53.47595
0.4255	-90.63721
0.426	-132.93457
0.4265	-152.87476
0.427	-152.87476
0.4275	-128.60413
0.428	-105.94482
0.4285	-85.09827
0.429	-81.97632
0.4295	-61.12976
0.43	-26.08337
0.4305	12.78992
0.431	41.69312
0.4315	53.07312
0.432	45.82214
0.4325	73.91968
0.433	140.8905
0.4335	182.88574
0.434	185.70557
0.4345	163.85193
0.435	122.56165
0.4355	106.04553
0.436	101.21155
0.4365	96.98181
0.437	87.91809
0.4375	75.53101
0.438	50.75684
0.4385	26.28479
0.439	12.78992
0.4395	7.04956
0.44	10.77576
0.4405	26.3855
0.441	34.64355
0.4415	46.12427
0.442	39.27612
0.4425	27.6947
0.443	16.61682
0.4435	7.35168
0.444	7.04956
0.4445	4.22974
0.445	-15.40833
0.4455	-65.66162
0.446	-76.23596
0.4465	-86.10535
0.447	-102.82288
0.4475	-124.87793
0.448	-121.25244
0.4485	-105.03845
0.449	-91.94641
0.4495	-84.69543
0.45	-70.79773
0.4505	-69.48853
0.451	-47.13135
0.4515	-45.01648
0.452	-45.72144
0.4525	2.11487
0.453	76.53809
0.4535	131.92749
0.454	153.17688
0.4545	128.302
0.455	99.2981
0.4555	85.09827
0.456	59.21631
0.4565	18.22815
0.457	-32.7301
0.4575	-50.85754
0.458	-63.14392
0.4585	-53.57666
0.459	-45.62073
0.4595	-25.68054
0.46	2.01416
0.4605	32.62939
0.461	48.54126
0.4615	28.70178
0.462	19.94019
0.4625	1.40991
0.463	-9.56726
0.4635	-16.91895
0.464	-18.22815
0.4645	1.81274
0.465	35.44922
0.4655	72.50977
0.466	87.31384
0.4665	68.68286
0.467	37.36267
0.4675	20.34302
0.468	20.04089
0.4685	23.76709
0.469	20.1416
0.4695	12.78992
0.47	-0.40283
0.4705	-12.48779
0.471	-28.9032
0.4715	-41.99524
0.472	-67.17224
0.4725	-80.16357
0.473	-91.64429
0.4735	-94.86694
0.474	-82.58057
0.4745	-58.81348
0.475	-34.64355
0.4755	-25.78125
0.476	-22.05505
0.4765	-8.05664
0.477	7.5531
0.4775	31.21948
0.478	63.94958
0.4785	110.47668
0.479	143.10608
0.4795	130.8197
0.48	112.99438
0.4805	98.39172
0.481	77.54517
0.4815	57.60498
0.482	43.30444
0.4825	36.15417
0.483	45.72144
0.4835	52.97241
0.484	73.61755
0.4845	80.86853
0.485	74.32251
0.4855	60.22339
0.486	43.70728
0.4865	31.82373
0.487	20.24231
0.4875	2.41699
0.488	-24.67346
0.4885	-38.57117
0.489	-54.88586
0.4895	-63.84888
0.49	-73.91968
0.4905	-87.61597
0.491	-102.92358
0.4915	-124.67651
0.492	-131.72607
0.4925	-113.1958
0.493	-117.62695
0.4935	-108.86536
0.494	-83.08411
0.4945	-53.17383
0.495	-32.7301
0.4955	-35.75134
0.496	-32.12585
0.4965	-35.04639
0.497	-28.09753
0.4975	-24.27063
0.498	-22.45789
0.4985	5.23682
0.499	43.60657
0.4995	81.67419
0.5	148.24219
0.5005	163.4491
0.501	192.65442
0.5015	202.62451
0.502	194.46716
0.5025	160.22644
0.503	119.84253
0.5035	78.14941
0.504	35.95276
0.5045	7.85522
0.505	3.7262
0.5055	22.96143
0.506	25.57983
0.5065	20.24231
0.507	15.1062
0.5075	8.56018
0.508	1.00708
0.5085	-9.16443
0.509	-30.51453
0.5095	-54.28162
0.51	-79.66003
0.5105	-71.40198
0.511	-6.44531
0.5115	49.0448
0.512	55.49011
0.5125	25.177
0.513	-5.74036
0.5135	-21.04797
0.514	-21.04797
0.5145	-28.80249
0.515	-43.90869
0.5155	-48.23914
0.516	-53.17383
0.5165	-54.18091
0.517	-63.74817
0.5175	-68.98499
0.518	-79.55933
0.5185	-84.39331
0.519	-81.7749
0.5195	-79.86145
0.52	-70.69702
0.5205	-57.60498
0.521	-35.54993
0.5215	-17.22107
0.522	2.71912
0.5225	4.63257
0.523	20.44373
0.5235	46.82922
0.524	51.26038
0.5245	20.1416
0.525	-6.84814
0.5255	-5.43823
0.526	20.1416
0.5265	80.36499
0.527	130.71899
0.5275	130.31616
0.528	76.43738
0.5285	-25.68054
0.529	-104.23279
0.5295	-152.77405
0.53	-144.91882
0.5305	-95.47119
0.531	-61.33118
0.5315	-47.7356
0.532	-5.0354
0.5325	16.01257
0.533	7.25098
0.5335	15.50903
0.534	47.53418
0.5345	67.17224
0.535	57.50427
0.5355	49.74976
0.536	65.05737
0.5365	105.6427
0.537	146.93298
0.5375	167.77954
0.538	155.896
0.5385	104.83704
0.539	58.81348
0.5395	27.59399
0.54	15.20691
0.5405	12.99133
0.541	10.97717
0.5415	27.49329
0.542	35.04639
0.5425	37.56409
0.543	23.46497
0.5435	22.55859
0.544	23.76709
0.5445	40.88745
0.545	46.42639
0.5455	39.27612
0.546	11.78284
0.5465	-11.17859
0.547	29.60815
0.5475	66.97083
0.548	56.39648
0.5485	28.60107
0.549	-13.89771
0.5495	-46.72852
0.55	-93.35632
0.5505	-106.64978
0.551	-105.23987
0.5515	-111.38306
0.552	-131.52466
0.5525	-130.61829
0.553	-104.23279
0.5535	-76.84021
0.554	-37.7655
0.5545	-2.41699
0.555	12.89062
0.5555	-1.2085
0.556	-24.27063
0.5565	-12.48779
0.557	37.46338
0.5575	95.26978
0.558	98.99597
0.5585	64.85596
0.559	46.72852
0.5595	45.41931
0.56	41.89453
0.5605	26.18408
0.561	1.10779
0.5615	2.11487
0.562	13.89771
0.5625	13.39417
0.563	9.66797
0.5635	9.86938
0.564	43.00232
0.5645	46.82922
0.565	20.94727
0.5655	-18.93311
0.566	-29.00391
0.5665	-21.04797
0.567	-12.68921
0.5675	-9.26514
0.568	-4.33044
0.5685	5.53894
0.569	-8.35876
0.5695	-29.00391
0.57	-29.60815
0.5705	-45.01648
0.571	-47.93701
0.5715	-43.60657
0.572	-42.59949
0.5725	-28.70178
0.573	-44.71436
0.5735	-69.48853
0.574	-81.97632
0.5745	-65.25879
0.575	-58.30994
0.5755	-51.05896
0.576	-26.58691
0.5765	-14.70337
0.577	40.1825
0.5775	80.26428
0.578	90.5365
0.5785	91.14075
0.579	84.49402
0.5795	106.64978
0.58	181.57654
0.5805	205.84717
0.581	169.69299
0.5815	101.31226
0.582	44.71436
0.5825	1.61133
0.583	-19.73877
0.5835	-38.36975
0.584	-56.09436
0.5845	-64.25171
0.585	-42.90161
0.5855	-18.53027
0.586	15.00549
0.5865	58.51135
0.587	94.16199
0.5875	98.99597
0.588	97.18323
0.5885	61.02905
0.589	10.87646
0.5895	-23.66638
0.59	-32.83081
0.5905	-17.01965
0.591	-27.39258
0.5915	-46.22498
0.592	-53.77808
0.5925	-51.15967
0.593	-30.11169
0.5935	-8.56018
0.594	26.78833
0.5945	41.4917
0.595	33.73718
0.5955	28.29895
0.596	-8.15735
0.5965	-52.46887
0.597	-53.37524
0.5975	-28.60107
0.598	-45.82214
0.5985	-94.76624
0.599	-149.24927
0.5995	-151.66626
0.6	-126.08643
0.6005	-99.60022
0.601	-119.74182
0.6015	-125.28076
0.602	-80.26428
0.6025	-28.60107
0.603	4.22974
0.6035	50.45471
0.604	98.0896
0.6045	119.74182
0.605	136.45935
0.6055	163.4491
0.606	151.86768
0.6065	133.13599
0.607	131.22253
0.6075	142.30042
0.608	119.94324
0.6085	93.35632
0.609	83.48694
0.6095	85.70251
0.61	72.30835
0.6105	46.82922
0.611	23.46497
0.6115	-11.58142
0.612	-44.31152
0.6125	-44.91577
0.613	-37.86621
0.6135	-28.70178
0.614	-29.80957
0.6145	-54.0802
0.615	-92.75208
0.6155	-138.87634
0.616	-165.26184
0.6165	-183.38928
0.617	-188.12256
0.6175	-169.39087
0.618	-148.4436
0.6185	-121.45386
0.619	-91.94641
0.6195	-49.95117
0.62	1.81274
0.6205	45.11719
0.621	102.72217
0.6215	148.3429
0.622	163.4491
0.6225	178.75671
0.623	209.87549
0.6235	203.93372
0.624	177.85034
0.6245	144.91882
0.625	110.57739
0.6255	66.6687
0.626	35.85205
0.6265	23.56567
0.627	26.88904
0.6275	38.16833
0.628	32.62939
0.6285	39.07471
0.629	66.06445
0.6295	67.8772
0.63	40.1825
0.6305	-3.92761
0.631	-38.57117
0.6315	-84.99756
0.632	-158.61511
0.6325	-219.84558
0.633	-235.75745
0.6335	-221.75903
0.634	-185.90698
0.6345	-148.04077
0.635	-125.38147
0.6355	-100.90942
0.636	-79.35791
0.6365	-46.92993
0.637	-8.56018
0.6375	18.02673
0.638	46.32568
0.6385	59.71985
0.639	70.59631
0.6395	122.76306
0.64	170.19653
0.6405	176.54114
0.641	151.66626
0.6415	140.48767
0.642	120.34607
0.6425	93.15491
0.643	75.4303
0.6435	46.02356
0.644	25.98267
0.6445	27.6947
0.645	20.24231
0.6455	15.20691
0.646	24.47205
0.6465	42.29736
0.647	54.68445
0.6475	37.46338
0.648	33.73718
0.6485	22.76001
0.649	27.29187
0.6495	37.46338
0.65	45.72144
0.6505	67.47437
0.651	41.79382
0.6515	-7.95593
0.652	-40.08179
0.6525	-72.00623
0.653	-103.02429
0.6535	-123.16589
0.654	-113.39722
0.6545	-85.60181
0.655	-80.56641
0.6555	-76.7395
0.656	-57.50427
0.6565	-35.54993
0.657	-50.15259
0.6575	-55.2887
0.658	-63.14392
0.6585	-55.89294
0.659	-56.5979
0.6595	-56.79932
0.66	-46.5271
0.6605	-11.78284
0.661	34.54285
0.6615	45.2179
0.662	59.71985
0.6625	74.32251
0.663	95.67261
0.6635	94.06128
0.664	67.27295
0.6645	40.88745
0.665	38.16833
0.6655	52.06604
0.666	66.26587
0.6665	83.68835
0.667	74.62463
0.6675	41.18958
0.668	13.09204
0.6685	7.45239
0.669	5.13611
0.6695	24.67346
0.67	23.76709
0.6705	14.80408
0.671	6.44531
0.6715	-8.56018
0.672	-11.17859
0.6725	-16.81824
0.673	-8.15735
0.6735	59.51843
0.674	112.28943
0.6745	129.61121
0.675	97.08252
0.6755	20.64514
0.676	-30.61523
0.6765	-79.66003
0.677	-74.2218
0.6775	-60.4248
0.678	-58.30994
0.6785	-70.79773
0.679	-62.23755
0.6795	-59.01489
0.68	-32.22656
0.6805	-13.89771
0.681	-3.02124
0.6815	-6.04248
0.682	-26.28479
0.6825	-60.02197
0.683	-67.8772
0.6835	-24.87488
0.684	62.9425
0.6845	97.68677
0.685	93.15491
0.6855	54.18091
0.686	-16.81824
0.6865	-56.39648
0.687	-62.9425
0.6875	-76.63879
0.688	-83.28552
0.6885	-81.17065
0.689	-60.4248
0.6895	-30.11169
0.69	3.62549
0.6905	36.35559
0.691	62.23755
0.6915	80.36499
0.692	121.65527
0.6925	137.46643
0.693	113.49792
0.6935	77.14233
0.694	77.84729
0.6945	83.28552
0.695	81.67419
0.6955	81.87561
0.696	81.17065
0.6965	69.79065
0.697	70.49561
0.6975	32.42798
0.698	-17.72461
