Time (s),RPE Value
0.00,0
12.58,10.0
22.00,30.0
27.20,35.0
36.29,45.0
45.84,55.0
55.24,70.0
61.82,80.0
72.99,87.0
79.28,93.0
85.39,95.0
97.10,98.0
108.47,98.0
116.26,99.0
119.73,100.0
