Marco_Margarita_Right_1.c3d  



Time(s):	A_L_bicipite(μV):
0.297	6.74744
0.2975	7.95593
0.298	5.94177
0.2985	-0.20142
0.299	-2.92053
0.2995	4.83398
0.3	5.74036
0.3005	5.74036
0.301	1.10779
0.3015	4.93469
0.302	6.64673
0.3025	3.52478
0.303	3.92761
0.3035	3.92761
0.304	9.66797
0.3045	10.17151
0.305	2.92053
0.3055	1.71204
0.306	7.25098
0.3065	8.35876
0.307	2.71912
0.3075	4.53186
0.308	3.32336
0.3085	9.97009
0.309	7.65381
0.3095	6.44531
0.31	3.62549
0.3105	4.43115
0.311	0.90637
0.3115	2.11487
0.312	-1.10779
0.3125	1.10779
0.313	-5.0354
0.3135	-11.68213
0.314	-12.89062
0.3145	-18.22815
0.315	-21.55151
0.3155	-13.99841
0.316	-10.27222
0.3165	-14.40125
0.317	-7.75452
0.3175	-3.12195
0.318	10.77576
0.3185	14.70337
0.319	24.97559
0.3195	30.01099
0.32	31.11877
0.3205	29.40674
0.321	28.80249
0.3215	24.16992
0.322	26.88904
0.3225	23.66638
0.323	24.97559
0.3235	16.51611
0.324	20.04089
0.3245	17.52319
0.325	11.17859
0.3255	9.76868
0.326	0.50354
0.3265	-1.10779
0.327	2.11487
0.3275	-3.92761
0.328	-5.43823
0.3285	-3.92761
0.329	-8.35876
0.3295	-6.84814
0.33	0
0.3305	0.90637
0.331	-1.10779
0.3315	-4.33044
0.332	-0.60425
0.3325	-0.50354
0.333	-4.83398
0.3335	-2.92053
0.334	-0.90637
0.3345	2.61841
0.335	8.25806
0.3355	7.85522
0.336	3.32336
0.3365	12.89062
0.337	6.04248
0.3375	3.92761
0.338	1.3092
0.3385	2.92053
0.339	4.33044
0.3395	6.44531
0.34	1.71204
0.3405	5.94177
0.341	8.7616
0.3415	10.17151
0.342	6.64673
0.3425	6.74744
0.343	4.93469
0.3435	9.46655
0.344	5.94177
0.3445	6.04248
0.345	5.23682
0.3455	7.04956
0.346	3.7262
0.3465	1.00708
0.347	1.2085
0.3475	1.2085
0.348	3.32336
0.3485	4.63257
0.349	7.85522
0.3495	8.66089
0.35	5.94177
0.3505	6.3446
0.351	1.91345
0.3515	4.43115
0.352	6.54602
0.3525	5.13611
