Christian_Larivera_Right_1.c3d  



Time(s):	A_R_bicipite(μV):
0.2845	-1.71204
0.285	-2.41699
0.2855	7.25098
0.286	6.84814
0.2865	3.92761
0.287	0.80566
0.2875	-0.60425
0.288	1.51062
0.2885	2.41699
0.289	3.92761
0.2895	-0.10071
0.29	0.30212
0.2905	2.61841
0.291	0.10071
0.2915	4.43115
0.292	1.3092
0.2925	4.02832
0.293	-0.40283
0.2935	2.11487
0.294	1.40991
0.2945	2.01416
0.295	3.52478
0.2955	5.53894
0.296	7.45239
0.2965	5.94177
0.297	8.56018
0.2975	7.85522
0.298	6.04248
0.2985	8.15735
0.299	4.43115
0.2995	4.02832
0.3	4.53186
0.3005	5.53894
0.301	7.75452
0.3015	7.5531
0.302	9.36584
0.3025	9.76868
0.303	8.25806
0.3035	5.74036
0.304	3.52478
0.3045	6.3446
0.305	4.53186
0.3055	7.45239
0.306	6.64673
0.3065	5.63965
0.307	4.83398
0.3075	-0.60425
0.308	4.53186
0.3085	10.27222
0.309	4.02832
0.3095	5.13611
0.31	2.41699
0.3105	4.93469
0.311	3.62549
0.3115	5.53894
0.312	2.21558
0.3125	5.13611
0.313	2.11487
0.3135	0.50354
0.314	1.2085
0.3145	3.22266
0.315	-1.71204
0.3155	-4.12903
0.316	3.12195
0.3165	5.13611
0.317	-1.71204
0.3175	-2.41699
0.318	-2.31628
0.3185	-1.91345
0.319	0
0.3195	-1.00708
0.32	-5.43823
0.3205	-3.42407
0.321	-3.32336
0.3215	-1.71204
0.322	-6.84814
0.3225	-6.04248
0.323	0.80566
0.3235	-4.53186
0.324	-2.31628
0.3245	-1.91345
0.325	-2.11487
0.3255	-0.30212
0.326	-4.02832
0.3265	-3.62549
0.327	-2.21558
0.3275	-6.04248
0.328	-2.92053
0.3285	-4.63257
0.329	1.2085
0.3295	2.21558
0.33	4.43115
0.3305	0.50354
0.331	6.84814
0.3315	6.04248
0.332	5.74036
0.3325	6.94885
0.333	5.23682
0.3335	8.35876
0.334	10.27222
0.3345	14.90479
0.335	17.32178
0.3355	15.1062
0.336	10.0708
0.3365	7.35168
0.337	4.12903
0.3375	6.84814
0.338	8.7616
0.3385	7.45239
0.339	11.38
0.3395	8.05664
0.34	9.46655
0.3405	4.83398
0.341	8.96301
0.3415	11.2793
0.342	12.68921
0.3425	15.1062
0.343	14.90479
0.3435	11.68213
0.344	12.08496
0.3445	5.53894
0.345	13.797
0.3455	13.29346
0.346	8.05664
0.3465	15.91187
0.347	11.48071
0.3475	7.95593
0.348	6.44531
0.3485	14.40125
0.349	16.11328
0.3495	9.16443
0.35	11.48071
0.3505	9.86938
0.351	12.48779
0.3515	8.05664
0.352	11.58142
0.3525	12.99133
0.353	4.63257
0.3535	7.95593
0.354	6.94885
0.3545	2.21558
0.355	9.56726
0.3555	7.35168
0.356	4.83398
0.3565	0.50354
0.357	-2.41699
0.3575	-0.50354
0.358	-0.80566
0.3585	3.42407
0.359	-3.62549
0.3595	1.10779
0.36	4.02832
0.3605	3.7262
0.361	2.31628
0.3615	0.20142
0.362	1.51062
0.3625	3.22266
0.363	-1.3092
0.3635	1.10779
0.364	-1.00708
0.3645	0.30212
0.365	2.61841
0.3655	-0.10071
0.366	-1.71204
0.3665	-1.00708
