Christian_Larivera_Right_1.c3d  



Time(s):	C_L_bicipite(μV):
0.2575	12.89062
0.258	5.13611
0.2585	4.22974
0.259	2.21558
0.2595	6.3446
0.26	9.06372
0.2605	0.50354
0.261	2.71912
0.2615	4.12903
0.262	-0.80566
0.2625	-1.61133
0.263	2.11487
0.2635	2.41699
0.264	4.93469
0.2645	0.20142
0.265	-0.40283
0.2655	-2.31628
0.266	2.01416
0.2665	5.63965
0.267	2.71912
0.2675	9.06372
0.268	1.81274
0.2685	1.61133
0.269	2.01416
0.2695	9.26514
0.27	2.71912
0.2705	5.84106
0.271	-0.50354
0.2715	7.04956
0.272	-0.10071
0.2725	4.93469
0.273	0.50354
0.2735	4.22974
0.274	1.10779
0.2745	4.02832
0.275	5.84106
0.2755	5.33752
0.276	4.53186
0.2765	5.53894
0.277	7.45239
0.2775	4.53186
0.278	4.53186
0.2785	8.25806
0.279	6.2439
0.2795	1.2085
0.28	4.02832
0.2805	4.73328
0.281	7.45239
0.2815	0.20142
0.282	2.5177
0.2825	5.0354
0.283	7.25098
0.2835	9.66797
0.284	9.36584
0.2845	2.21558
0.285	4.93469
0.2855	6.3446
0.286	9.26514
0.2865	8.96301
0.287	8.15735
0.2875	9.97009
0.288	13.797
0.2885	10.27222
0.289	9.46655
0.2895	8.56018
0.29	6.74744
0.2905	3.8269
0.291	3.22266
0.2915	11.48071
0.292	2.61841
0.2925	6.14319
0.293	4.02832
0.2935	6.04248
0.294	2.71912
0.2945	13.99841
0.295	2.11487
0.2955	6.3446
0.296	5.63965
0.2965	4.43115
0.297	0.60425
0.2975	7.85522
0.298	2.92053
0.2985	9.06372
0.299	4.02832
0.2995	4.12903
0.3	4.93469
0.3005	4.53186
0.301	3.8269
0.3015	7.04956
0.302	1.10779
0.3025	7.15027
0.303	6.3446
0.3035	4.33044
0.304	6.14319
0.3045	6.14319
0.305	6.14319
0.3055	7.75452
0.306	7.04956
0.3065	3.42407
0.307	4.22974
0.3075	5.53894
0.308	6.2439
0.3085	7.85522
0.309	7.5531
0.3095	5.74036
0.31	2.11487
0.3105	5.23682
0.311	9.16443
0.3115	7.35168
0.312	-0.40283
0.3125	5.0354
0.313	3.92761
0.3135	0.70496
0.314	1.91345
0.3145	4.73328
0.315	3.02124
0.3155	2.71912
0.316	10.37292
0.3165	3.42407
0.317	2.61841
0.3175	6.64673
0.318	3.7262
0.3185	4.33044
0.319	6.64673
0.3195	7.35168
0.32	6.54602
0.3205	3.8269
0.321	8.15735
0.3215	2.71912
0.322	2.5177
0.3225	3.7262
0.323	6.04248
0.3235	6.74744
0.324	5.63965
0.3245	5.53894
0.325	5.13611
0.3255	6.44531
0.326	5.13611
0.3265	9.66797
0.327	3.52478
0.3275	9.86938
0.328	4.73328
0.3285	4.53186
0.329	0.10071
0.3295	7.5531
0.33	9.97009
0.3305	5.23682
0.331	8.05664
0.3315	7.95593
0.332	5.13611
0.3325	8.25806
0.333	5.84106
0.3335	7.15027
0.334	9.46655
0.3345	5.0354
0.335	12.68921
0.3355	5.94177
0.336	12.78992
0.3365	14.50195
0.337	13.49487
0.3375	12.28638
0.338	11.88354
0.3385	14.30054
0.339	4.93469
0.3395	11.68213
0.34	6.14319
0.3405	10.87646
0.341	13.09204
0.3415	7.95593
0.342	4.83398
0.3425	8.8623
0.343	5.0354
0.3435	7.85522
0.344	8.05664
0.3445	8.7616
0.345	4.83398
0.3455	5.43823
0.346	3.22266
0.3465	6.44531
0.347	2.71912
0.3475	3.22266
0.348	0.90637
0.3485	9.36584
0.349	6.94885
0.3495	7.5531
0.35	6.2439
0.3505	3.42407
0.351	4.63257
0.3515	5.63965
0.352	5.0354
0.3525	6.04248
0.353	2.31628
0.3535	3.92761
0.354	2.5177
0.3545	3.02124
0.355	-1.81274
0.3555	1.71204
0.356	9.26514
0.3565	4.83398
0.357	8.15735
0.3575	4.93469
0.358	3.02124
0.3585	4.83398
0.359	5.63965
0.3595	6.3446
0.36	6.04248
0.3605	10.0708
0.361	4.02832
0.3615	5.0354
0.362	6.94885
0.3625	3.92761
0.363	2.5177
0.3635	-1.00708
0.364	1.2085
0.3645	2.71912
0.365	3.8269
0.3655	1.3092
0.366	7.95593
0.3665	5.43823
0.367	4.73328
0.3675	6.84814
0.368	2.61841
0.3685	-1.00708
0.369	-0.10071
0.3695	3.32336
0.37	6.14319
0.3705	2.71912
0.371	3.32336
0.3715	0.50354
0.372	3.42407
0.3725	3.52478
0.373	1.10779
0.3735	4.43115
0.374	4.93469
0.3745	1.71204
0.375	3.62549
0.3755	2.11487
0.376	7.35168
0.3765	5.43823
0.377	6.2439
0.3775	4.63257
0.378	3.7262
0.3785	10.0708
0.379	3.22266
0.3795	4.12903
0.38	0.40283
0.3805	0.30212
0.381	2.81982
0.3815	4.73328
0.382	1.2085
0.3825	7.15027
0.383	4.02832
0.3835	5.53894
0.384	6.74744
0.3845	3.42407
0.385	4.33044
0.3855	7.15027
0.386	6.04248
0.3865	10.17151
0.387	7.75452
0.3875	6.94885
0.388	8.96301
0.3885	6.3446
0.389	7.35168
0.3895	8.8623
0.39	5.94177
0.3905	7.85522
0.391	6.3446
0.3915	4.63257
0.392	4.83398
0.3925	11.98425
0.393	8.05664
0.3935	10.47363
0.394	4.73328
0.3945	6.04248
0.395	11.07788
0.3955	11.07788
0.396	3.02124
0.3965	7.65381
0.397	10.67505
0.3975	3.02124
0.398	6.3446
0.3985	9.46655
0.399	4.33044
0.3995	7.15027
0.4	11.07788
0.4005	3.7262
0.401	6.2439
0.4015	5.84106
0.402	9.46655
0.4025	7.25098
0.403	4.53186
0.4035	1.91345
0.404	11.17859
0.4045	5.84106
0.405	4.83398
0.4055	3.92761
0.406	5.33752
0.4065	8.56018
0.407	8.66089
0.4075	10.17151
0.408	7.45239
0.4085	2.71912
0.409	6.44531
0.4095	8.45947
0.41	5.94177
0.4105	7.25098
0.411	1.61133
0.4115	3.02124
0.412	5.23682
0.4125	7.25098
0.413	1.10779
0.4135	-3.02124
0.414	2.31628
0.4145	1.71204
0.415	5.23682
0.4155	4.33044
0.416	6.44531
0.4165	1.91345
0.417	0.90637
0.4175	-2.92053
0.418	-7.15027
0.4185	-2.71912
0.419	7.65381
0.4195	3.02124
0.42	4.93469
0.4205	6.84814
0.421	7.45239
0.4215	7.95593
0.422	7.5531
0.4225	7.35168
0.423	11.07788
0.4235	5.43823
0.424	10.27222
0.4245	5.33752
0.425	3.92761
0.4255	3.02124
0.426	5.23682
0.4265	7.04956
0.427	4.73328
0.4275	4.83398
0.428	3.8269
0.4285	3.12195
0.429	3.42407
0.4295	-1.40991
0.43	-2.92053
0.4305	2.5177
0.431	5.0354
0.4315	4.83398
0.432	5.63965
0.4325	8.45947
0.433	6.2439
0.4335	7.5531
0.434	8.96301
0.4345	11.48071
0.435	4.53186
0.4355	9.16443
0.436	6.84814
0.4365	1.3092
0.437	6.74744
0.4375	6.04248
0.438	5.74036
0.4385	0.90637
0.439	8.45947
0.4395	6.64673
0.44	6.3446
0.4405	8.7616
0.441	7.75452
0.4415	4.93469
0.442	2.92053
0.4425	5.94177
0.443	8.66089
0.4435	3.52478
0.444	1.61133
0.4445	1.91345
0.445	1.71204
0.4455	0.50354
0.446	2.21558
0.4465	3.12195
0.447	1.71204
0.4475	3.12195
0.448	5.74036
0.4485	0.60425
0.449	11.58142
0.4495	5.13611
0.45	8.45947
0.4505	5.13611
0.451	-3.02124
0.4515	8.05664
0.452	3.42407
0.4525	1.61133
0.453	-0.50354
0.4535	6.3446
0.454	8.35876
0.4545	11.2793
0.455	9.06372
0.4555	7.15027
0.456	9.66797
0.4565	10.27222
0.457	7.04956
0.4575	5.43823
0.458	4.73328
0.4585	4.93469
0.459	7.65381
0.4595	1.00708
0.46	6.3446
0.4605	6.74744
0.461	9.36584
0.4615	10.17151
0.462	4.22974
0.4625	3.8269
0.463	7.15027
0.4635	4.22974
0.464	8.56018
0.4645	8.56018
0.465	13.09204
0.4655	10.87646
0.466	9.56726
0.4665	17.52319
0.467	16.01257
0.4675	10.77576
0.468	11.58142
0.4685	10.27222
0.469	12.48779
0.4695	12.28638
0.47	13.09204
0.4705	10.77576
0.471	14.50195
0.4715	8.7616
0.472	8.25806
0.4725	7.75452
0.473	12.38708
0.4735	12.28638
0.474	14.30054
0.4745	11.17859
0.475	7.65381
0.4755	11.2793
0.476	6.84814
0.4765	4.63257
0.477	10.57434
0.4775	7.65381
0.478	3.62549
0.4785	6.04248
0.479	9.06372
0.4795	10.0708
0.48	8.05664
0.4805	12.18567
0.481	8.7616
0.4815	5.84106
0.482	8.35876
0.4825	4.73328
0.483	12.08496
0.4835	7.25098
0.484	7.25098
0.4845	7.25098
0.485	5.43823
0.4855	6.2439
0.486	9.97009
0.4865	5.84106
0.487	10.27222
0.4875	11.58142
0.488	7.95593
0.4885	5.63965
0.489	10.37292
0.4895	11.58142
0.49	10.17151
0.4905	5.53894
0.491	6.2439
0.4915	10.27222
0.492	7.35168
0.4925	6.04248
0.493	4.73328
0.4935	6.2439
0.494	6.3446
0.4945	6.64673
0.495	1.3092
0.4955	3.8269
0.496	0.40283
0.4965	4.02832
0.497	5.0354
0.4975	6.74744
0.498	4.02832
0.4985	6.3446
0.499	6.2439
0.4995	5.53894
0.5	4.83398
0.5005	-2.5177
0.501	-1.40991
0.5015	1.40991
0.502	2.92053
0.5025	2.11487
0.503	6.74744
0.5035	11.2793
0.504	4.43115
0.5045	4.53186
0.505	3.7262
0.5055	4.33044
0.506	9.86938
0.5065	7.35168
0.507	5.0354
0.5075	10.0708
0.508	12.89062
0.5085	8.56018
0.509	1.91345
0.5095	6.3446
0.51	3.02124
0.5105	6.64673
0.511	9.16443
0.5115	3.02124
0.512	6.14319
0.5125	4.02832
0.513	2.31628
0.5135	5.13611
0.514	1.61133
0.5145	6.54602
0.515	5.53894
0.5155	5.13611
0.516	3.52478
0.5165	3.12195
0.517	6.14319
0.5175	6.44531
0.518	6.04248
0.5185	5.63965
0.519	4.93469
0.5195	8.15735
0.52	7.75452
0.5205	7.75452
0.521	6.84814
0.5215	0.60425
0.522	5.94177
0.5225	3.52478
0.523	6.44531
0.5235	7.5531
0.524	7.35168
0.5245	9.36584
0.525	8.35876
0.5255	4.43115
0.526	9.56726
0.5265	7.5531
0.527	9.46655
0.5275	12.99133
0.528	5.43823
0.5285	7.75452
0.529	7.95593
0.5295	4.83398
0.53	4.93469
0.5305	8.66089
0.531	5.13611
0.5315	4.22974
0.532	4.12903
0.5325	4.43115
0.533	8.66089
0.5335	12.89062
0.534	7.15027
0.5345	4.02832
0.535	2.01416
0.5355	7.85522
0.536	3.8269
0.5365	4.02832
0.537	1.81274
0.5375	5.74036
0.538	5.84106
0.5385	1.3092
0.539	7.65381
0.5395	6.3446
0.54	3.52478
0.5405	8.56018
0.541	6.54602
0.5415	8.56018
0.542	3.12195
0.5425	10.87646
0.543	10.47363
0.5435	6.54602
0.544	6.94885
0.5445	10.37292
0.545	11.07788
0.5455	9.97009
0.546	10.57434
0.5465	8.45947
0.547	6.3446
0.5475	4.02832
0.548	-0.90637
0.5485	6.2439
0.549	2.31628
0.5495	8.35876
0.55	2.21558
0.5505	-0.90637
0.551	-1.2085
0.5515	1.51062
0.552	8.35876
0.5525	2.92053
0.553	1.71204
0.5535	6.2439
0.554	4.22974
0.5545	2.92053
0.555	4.02832
0.5555	3.62549
0.556	4.73328
0.5565	3.22266
0.557	1.10779
0.5575	5.74036
0.558	-2.81982
0.5585	0.80566
0.559	2.71912
0.5595	3.02124
0.56	3.32336
0.5605	8.25806
0.561	4.63257
0.5615	5.63965
0.562	1.3092
0.5625	6.54602
0.563	6.14319
0.5635	5.43823
0.564	-1.61133
0.5645	1.81274
0.565	4.93469
0.5655	2.61841
0.566	5.43823
0.5665	4.63257
0.567	6.94885
0.5675	7.85522
0.568	6.2439
0.5685	6.04248
0.569	4.12903
0.5695	3.22266
0.57	3.7262
0.5705	4.43115
0.571	-0.70496
0.5715	5.33752
0.572	3.12195
0.5725	8.35876
0.573	8.45947
0.5735	4.83398
0.574	5.43823
0.5745	3.92761
0.575	3.62549
0.5755	5.53894
