Christian_Larivera_Right_2.c3d  



Time(s):	C_L_bicipite(μV):
0	-4.02832
0.0005	-3.12195
0.001	3.7262
0.0015	-4.02832
0.002	-4.63257
0.0025	-4.73328
0.003	-4.12903
0.0035	-3.62549
0.004	-8.25806
0.0045	1.00708
0.005	-1.71204
0.0055	-4.53186
0.006	1.91345
0.0065	-0.20142
0.007	1.00708
0.0075	1.00708
0.008	0.20142
0.0085	3.32336
0.009	5.0354
0.0095	4.73328
0.01	6.04248
0.0105	5.74036
0.011	6.64673
0.0115	5.94177
0.012	11.88354
0.0125	7.75452
0.013	9.06372
0.0135	8.96301
0.014	6.74744
0.0145	14.30054
0.015	14.30054
0.0155	14.90479
0.016	10.37292
0.0165	15.30762
0.017	12.28638
0.0175	11.78284
0.018	13.69629
0.0185	11.38
0.019	6.74744
0.0195	8.96301
0.02	9.66797
0.0205	9.76868
0.021	9.16443
0.0215	12.08496
0.022	11.38
0.0225	11.38
0.023	5.43823
0.0235	6.94885
0.024	4.43115
0.0245	10.17151
0.025	8.8623
0.0255	6.2439
0.026	4.12903
0.0265	9.26514
0.027	5.23682
0.0275	8.56018
0.028	7.35168
0.0285	7.65381
0.029	15.71045
0.0295	10.37292
0.03	12.48779
0.0305	10.17151
0.031	8.56018
0.0315	6.54602
0.032	6.44531
0.0325	7.35168
0.033	1.51062
0.0335	8.45947
0.034	2.92053
0.0345	3.7262
0.035	7.85522
0.0355	8.45947
0.036	8.7616
0.0365	6.2439
0.037	6.3446
0.0375	6.84814
0.038	9.16443
0.0385	10.87646
0.039	12.18567
0.0395	11.98425
0.04	8.7616
0.0405	11.07788
0.041	12.18567
0.0415	16.41541
0.042	13.39417
0.0425	14.40125
0.043	10.97717
0.0435	13.09204
0.044	13.59558
0.0445	14.30054
0.045	14.80408
0.0455	11.68213
0.046	12.08496
0.0465	10.87646
0.047	8.66089
0.0475	5.63965
0.048	3.32336
0.0485	3.8269
0.049	3.22266
0.0495	4.33044
0.05	6.64673
0.0505	3.92761
0.051	8.35876
0.0515	9.26514
0.052	5.63965
0.0525	7.95593
0.053	4.43115
0.0535	4.73328
0.054	-5.23682
0.0545	-2.31628
0.055	-7.25098
0.0555	-1.40991
0.056	-9.06372
0.0565	-8.66089
0.057	-9.86938
0.0575	-8.8623
0.058	-4.53186
0.0585	2.81982
0.059	8.15735
0.0595	8.96301
0.06	9.36584
0.0605	10.67505
0.061	13.59558
0.0615	10.67505
0.062	16.61682
0.0625	14.19983
0.063	12.48779
0.0635	13.99841
0.064	16.21399
0.0645	12.68921
0.065	11.78284
0.0655	5.33752
0.066	7.45239
0.0665	4.02832
0.067	1.71204
0.0675	-3.7262
0.068	-3.42407
0.0685	-3.92761
0.069	-3.42407
0.0695	-12.18567
0.07	-16.11328
0.0705	-10.97717
0.071	-16.91895
0.0715	-15.30762
0.072	-14.80408
0.0725	-13.09204
0.073	-7.35168
0.0735	0.70496
0.074	1.3092
0.0745	2.31628
0.075	6.84814
0.0755	8.25806
0.076	12.5885
0.0765	10.97717
0.077	11.88354
0.0775	15.00549
0.078	9.97009
0.0785	12.99133
0.079	8.45947
0.0795	10.67505
0.08	10.87646
0.0805	16.21399
0.081	14.09912
0.0815	16.71753
0.082	17.52319
0.0825	12.78992
0.083	10.67505
0.0835	7.15027
0.084	7.85522
0.0845	8.05664
0.085	3.52478
0.0855	-2.81982
0.086	-3.92761
0.0865	-1.91345
0.087	-5.23682
0.0875	-2.92053
0.088	-2.11487
0.0885	-1.61133
0.089	0.40283
0.0895	7.35168
0.09	8.05664
0.0905	8.56018
0.091	10.77576
0.0915	12.99133
0.092	11.38
0.0925	18.42957
0.093	12.89062
0.0935	16.41541
0.094	17.32178
0.0945	18.12744
0.095	16.21399
0.0955	11.2793
0.096	15.81116
0.0965	17.42249
0.097	12.78992
0.0975	7.45239
0.098	5.94177
0.0985	3.12195
0.099	6.44531
0.0995	7.75452
0.1	3.12195
0.1005	3.32336
0.101	-5.53894
0.1015	-4.02832
0.102	-3.7262
0.1025	-2.5177
0.103	-2.5177
0.1035	-10.0708
0.104	-7.15027
0.1045	-2.81982
0.105	2.5177
0.1055	2.21558
0.106	2.11487
0.1065	3.22266
0.107	1.00708
0.1075	4.33044
0.108	-0.10071
0.1085	6.94885
0.109	4.22974
0.1095	5.53894
0.11	9.46655
0.1105	4.93469
0.111	7.95593
0.1115	11.38
0.112	11.68213
0.1125	10.0708
0.113	9.76868
0.1135	10.87646
0.114	12.78992
0.1145	7.65381
0.115	9.56726
0.1155	14.70337
0.116	12.08496
0.1165	7.75452
0.117	4.22974
0.1175	7.15027
0.118	6.04248
0.1185	11.58142
0.119	3.92761
0.1195	-3.32336
0.12	-8.15735
0.1205	-12.38708
0.121	-11.98425
0.1215	-9.97009
0.122	-8.8623
0.1225	-6.3446
0.123	-10.87646
0.1235	-13.69629
0.124	-12.08496
0.1245	-11.78284
0.125	-15.30762
0.1255	-13.99841
0.126	-16.01257
0.1265	-18.63098
0.127	-10.77576
0.1275	-5.84106
0.128	-0.30212
0.1285	3.8269
0.129	10.27222
0.1295	16.11328
0.13	27.29187
0.1305	32.52869
0.131	36.25488
0.1315	37.7655
0.132	37.7655
0.1325	31.21948
0.133	28.80249
0.1335	21.24939
0.134	16.01257
0.1345	8.05664
0.135	6.2439
0.1355	-2.81982
0.136	-10.17151
0.1365	-20.64514
0.137	-20.54443
0.1375	-22.6593
0.138	-24.67346
0.1385	-28.9032
0.139	-26.18408
0.1395	-19.23523
0.14	-21.45081
0.1405	-17.52319
0.141	-13.797
0.1415	-8.96301
0.142	-7.25098
0.1425	-6.74744
0.143	-7.15027
0.1435	0.70496
0.144	3.7262
0.1445	5.23682
0.145	3.22266
0.1455	8.45947
0.146	5.23682
0.1465	8.05664
0.147	11.68213
0.1475	8.05664
0.148	9.76868
0.1485	12.78992
0.149	15.1062
0.1495	17.22107
0.15	15.40833
0.1505	14.90479
0.151	16.51611
0.1515	16.81824
0.152	11.88354
0.1525	7.95593
0.153	13.89771
0.1535	18.73169
0.154	16.91895
0.1545	12.78992
0.155	11.88354
0.1555	7.75452
0.156	12.5885
0.1565	11.38
0.157	9.66797
0.1575	9.16443
0.158	12.28638
0.1585	8.7616
0.159	7.5531
0.1595	4.12903
0.16	-1.61133
0.1605	-6.74744
0.161	-3.42407
0.1615	-2.31628
0.162	2.5177
0.1625	4.22974
0.163	6.54602
0.1635	7.75452
0.164	7.75452
0.1645	14.80408
0.165	8.25806
0.1655	11.2793
0.166	10.0708
0.1665	10.57434
0.167	16.3147
0.1675	10.77576
0.168	9.46655
0.1685	10.47363
0.169	9.76868
0.1695	8.66089
0.17	8.96301
0.1705	3.8269
0.171	5.33752
0.1715	-0.20142
0.172	0.60425
0.1725	1.71204
0.173	-4.12903
0.1735	-5.94177
0.174	-1.40991
0.1745	1.91345
0.175	-1.2085
0.1755	3.92761
0.176	-3.32336
0.1765	-2.01416
0.177	7.75452
0.1775	6.2439
0.178	7.75452
0.1785	4.22974
0.179	3.02124
0.1795	10.37292
0.18	5.53894
0.1805	11.48071
0.181	9.16443
0.1815	11.98425
0.182	11.38
0.1825	13.49487
0.183	7.95593
0.1835	5.74036
0.184	-0.20142
0.1845	7.5531
0.185	7.5531
0.1855	7.85522
0.186	12.89062
0.1865	13.19275
0.187	12.38708
0.1875	20.44373
0.188	15.1062
0.1885	11.38
0.189	17.01965
0.1895	14.30054
0.19	17.92603
0.1905	16.11328
0.191	18.53027
0.1915	14.90479
0.192	14.19983
0.1925	8.45947
0.193	3.8269
0.1935	0.20142
0.194	-2.81982
0.1945	1.61133
0.195	-5.33752
0.1955	-6.3446
0.196	-11.68213
0.1965	-11.98425
0.197	-14.80408
0.1975	-11.17859
0.198	-8.15735
0.1985	-3.62549
0.199	-2.5177
0.1995	3.8269
0.2	6.54602
0.2005	4.33044
0.201	11.17859
0.2015	7.85522
0.202	14.60266
0.2025	12.38708
0.203	17.72461
0.2035	18.53027
0.204	14.50195
0.2045	9.46655
0.205	8.35876
0.2055	10.37292
0.206	10.87646
0.2065	1.81274
0.207	7.65381
0.2075	2.31628
0.208	-0.10071
0.2085	-0.40283
0.209	3.42407
0.2095	-1.71204
0.21	0.70496
0.2105	-2.61841
0.211	-2.41699
0.2115	-3.7262
0.212	0.50354
0.2125	1.71204
0.213	10.0708
0.2135	6.94885
0.214	9.97009
0.2145	9.46655
0.215	9.36584
0.2155	12.89062
0.216	21.04797
0.2165	21.65222
0.217	29.91028
0.2175	24.77417
0.218	21.75293
0.2185	14.40125
0.219	14.40125
0.2195	10.0708
0.22	10.17151
0.2205	6.54602
0.221	9.56726
0.2215	12.5885
0.222	3.92761
0.2225	7.5531
0.223	4.53186
0.2235	4.02832
0.224	3.12195
0.2245	-1.40991
0.225	-2.81982
0.2255	7.15027
0.226	3.02124
0.2265	3.02124
0.227	0
0.2275	1.51062
0.228	12.68921
0.2285	14.09912
0.229	17.32178
0.2295	19.03381
0.23	19.43665
0.2305	12.28638
0.231	6.2439
0.2315	3.62549
0.232	0.70496
0.2325	-4.63257
0.233	-3.12195
0.2335	-2.71912
0.234	-5.63965
0.2345	-5.84106
0.235	-0.30212
0.2355	5.23682
0.236	13.49487
0.2365	10.67505
0.237	6.94885
0.2375	7.25098
0.238	4.22974
0.2385	3.12195
0.239	9.56726
0.2395	11.68213
0.24	16.71753
0.2405	17.12036
0.241	16.91895
0.2415	21.3501
0.242	18.8324
0.2425	15.00549
0.243	12.08496
0.2435	4.93469
0.244	11.2793
0.2445	8.05664
0.245	4.12903
0.2455	6.54602
0.246	9.06372
0.2465	8.8623
0.247	9.56726
0.2475	4.83398
0.248	2.92053
0.2485	-0.20142
0.249	4.93469
0.2495	0.10071
0.25	-3.42407
0.2505	-1.40991
0.251	-5.23682
0.2515	0.70496
0.252	4.33044
0.2525	4.43115
0.253	6.84814
0.2535	6.94885
0.254	1.61133
0.2545	4.12903
0.255	0
0.2555	3.42407
0.256	2.81982
0.2565	6.74744
0.257	-1.51062
0.2575	4.02832
0.258	9.86938
0.2585	10.17151
0.259	11.17859
0.2595	16.21399
0.26	11.78284
0.2605	9.97009
0.261	8.35876
0.2615	10.87646
0.262	8.66089
0.2625	8.35876
0.263	4.33044
0.2635	-0.40283
0.264	-0.40283
0.2645	7.95593
0.265	3.8269
0.2655	-1.71204
0.266	-2.21558
0.2665	-6.2439
0.267	-7.45239
0.2675	-14.60266
0.268	-14.40125
0.2685	-13.49487
0.269	-15.81116
0.2695	-10.47363
0.27	-2.61841
0.2705	-5.23682
0.271	2.21558
0.2715	9.76868
0.272	10.37292
0.2725	14.50195
0.273	22.05505
0.2735	24.77417
0.274	22.35718
0.2745	26.78833
0.275	25.68054
0.2755	26.18408
0.276	29.10461
0.2765	24.47205
0.277	23.66638
0.2775	16.41541
0.278	14.90479
0.2785	14.40125
0.279	9.46655
0.2795	11.17859
0.28	2.11487
0.2805	6.44531
0.281	7.25098
0.2815	4.43115
0.282	3.32336
0.2825	-1.61133
0.283	-6.14319
0.2835	-5.43823
0.284	-4.73328
0.2845	-7.15027
0.285	-4.02832
0.2855	-7.65381
0.286	-1.91345
0.2865	0.70496
0.287	5.43823
0.2875	7.04956
0.288	9.46655
0.2885	9.16443
0.289	15.71045
0.2895	15.00549
0.29	12.38708
0.2905	11.58142
0.291	9.16443
0.2915	7.75452
0.292	3.42407
0.2925	0.80566
0.293	0.90637
0.2935	-7.45239
0.294	-3.92761
0.2945	-8.05664
0.295	-10.97717
0.2955	-10.97717
0.296	-9.86938
0.2965	-5.53894
0.297	-2.21558
0.2975	-1.2085
0.298	-3.32336
0.2985	-2.01416
0.299	-1.40991
0.2995	2.01416
0.3	7.45239
0.3005	12.89062
0.301	15.50903
0.3015	17.82532
0.302	15.60974
0.3025	14.50195
0.303	15.91187
0.3035	18.73169
0.304	20.34302
0.3045	15.81116
0.305	14.70337
0.3055	14.90479
0.306	15.40833
0.3065	8.05664
0.307	9.26514
0.3075	6.74744
0.308	5.0354
0.3085	-7.15027
0.309	-8.96301
0.3095	-10.97717
0.31	-20.74585
0.3105	-13.29346
0.311	-18.42957
0.3115	-17.32178
0.312	-13.29346
0.3125	-5.84106
0.313	-0.70496
0.3135	-2.81982
0.314	-0.60425
0.3145	4.93469
0.315	-0.10071
0.3155	7.95593
0.316	10.77576
0.3165	18.63098
0.317	19.43665
0.3175	23.66638
0.318	20.94727
